1,45.78391,4.87270333333333,60,1427885260000,1428477031000
1,45.7802683333333,4.87172833333333,89,1429717257000,1429718166000
1,45.77078497777781,4.869972022222226,75,1429718166000,1429768555000
1,45.7770566666667,4.87276,39,1429768555000,1429769613000
1,45.786354833333334,4.8799736176470585,170,1429769613000,1429782345000
1,45.82749,4.88146,42,1429782345000,1429783296000
1,45.7866066666667,4.87983666666667,85,1429783296000,1429784197000
1,45.7871533333333,4.87917833333333,37,1429784197000,1429785384000
1,45.786485343915366,4.8797505820105815,189,1429785384000,1429788130000
1,45.785855,4.87968,60,1429788130000,1429789097000
1,45.78649634304206,4.87979514563107,103,1429789097000,1429791007000
1,45.7856266666667,4.87999666666667,67,1429791007000,1429791909000
1,45.786438399822686,4.879740026595746,376,1429791909000,1429796431000
1,45.7854133333333,4.87998833333333,63,1429796431000,1429797340000
1,45.78648679672446,4.879832798651253,346,1429797340000,1429800968000
1,45.7827716666667,4.87319666666667,69,1429800968000,1429801871000
1,45.7751783333333,4.87010666666667,90,1429801871000,1429802781000
1,45.7701966666667,4.870195,46,1429802781000,1429862333000
1,45.781892083333304,4.878567083333334,360,1429865946000,1429869586000
1,45.78645043010753,4.879697688172043,93,1429869586000,1429871508000
