42,45.78098,4.87321833333333,1427956599.0,1427957509.0
42,45.7850266666667,4.87360666666667,1427959429.0,1427961580.0
42,45.77399833333335,4.805265,1427966593.0,1427967874.0
42,46.00818,4.62354333333333,1427977473.0,1427979351.0
42,46.0081666666667,4.62353833333333,1427979838.0,1427983318.0
42,46.0081833333333,4.6236816666666645,1427986585.0,1428118854.0
42,45.7809616666667,4.87325666666667,1428127972.0,1428129197.0
42,45.7850766666667,4.87417166666667,1428140303.0,1428142507.0
42,45.784851666666654,4.87348416666667,1428144008.0,1428148509.0
42,45.785265833333355,4.87451,1428148959.0,1428150040.0
42,45.7848483333333,4.87272,1428150616.0,1428153052.0
42,45.7849183333333,4.87359166666667,1428164647.0,1428205363.0
42,45.76245666666665,4.89878166666667,1428212452.0,1428250285.0
42,45.785255,4.875203333333335,1428252654.0,1428253823.0
42,45.784885,4.87392333333333,1428253863.0,1428255528.0
42,45.784875,4.87385333333333,1428255648.0,1428256578.0
42,45.7850691666667,4.873831666666665,1428265516.0,1428267540.0
42,45.7849916666667,4.87394333333333,1428268170.0,1428552041.0
42,45.7817133333333,4.873205,1428556071.0,1428557401.0
42,45.7810283333333,4.87333333333333,1428558292.0,1428559692.0
42,45.7826783333333,4.87250666666667,1428560451.0,1428562467.0
42,45.7826816666667,4.872555,1428562987.0,1428563897.0
42,45.78505,4.873710833333335,1428581054.0,1428582365.0
42,45.78492,4.873635,1428600043.0,1428601436.0
42,45.784915,4.873515,1428604029.0,1428606029.0
42,45.7850583333333,4.8735525,1428606440.0,1428607793.0
42,45.78506,4.873855,1428609103.0,1428610173.0
42,45.7850416666667,4.87357666666667,1428615126.0,1428616296.0
42,45.7850383333333,4.87380833333333,1428618881.0,1428619995.0
42,45.785113333333356,4.873765833333335,1428620265.0,1428622018.0
42,45.7849966666667,4.87331166666667,1428624793.0,1428626893.0
42,45.78484166666665,4.873780833333335,1428628453.0,1428633401.0
42,45.781675,4.87311666666667,1428634241.0,1428645364.0
42,45.7769433333333,4.87481833333333,1428648846.0,1428650002.0
42,45.7848983333333,4.87366166666667,1428651464.0,1428653065.0
42,46.0082333333333,4.62364333333333,1428666344.0,1428670078.0
42,46.0081633333333,4.62358666666667,1428670138.0,1428674158.0
42,46.008185,4.62349166666667,1428677025.0,1428678145.0
42,46.0082,4.62347666666667,1428678495.0,1428680485.0
42,46.008215,4.62349833333333,1428680881.0,1428682001.0
42,46.00799,4.62331666666667,1428682001.0,1428718573.0
42,46.0082516666667,4.623565,1428718583.0,1428720009.0
42,45.9788583333333,4.72274666666667,1428722184.0,1428724475.0
42,45.9788716666667,4.72269166666667,1428724475.0,1428725943.0
42,46.0081525,4.62359,1428733194.0,1428734614.0
42,46.0081633333333,4.62354166666667,1428738171.0,1428739176.0
42,46.0081883333333,4.62354166666667,1428739266.0,1428747830.0
42,46.008197499999994,4.62352666666667,1428747860.0,1428750441.0
42,46.0081866666667,4.62354666666667,1428750641.0,1428751838.0
42,46.0081616666667,4.62369833333333,1428755114.0,1428756044.0
42,45.9840983333333,4.721095,1428761060.0,1428762244.0
42,45.760445,4.85890333333333,1428763817.0,1428764773.0
42,45.785010833333345,4.873468333333335,1428768150.0,1428769730.0
42,45.78494,4.87482166666667,1428770719.0,1428806501.0
42,45.78485,4.87334833333333,1428815631.0,1428827987.0
42,45.78503,4.87364333333333,1428829186.0,1428831178.0
42,45.78500583333335,4.873963333333335,1428831325.0,1428832798.0
42,45.785065,4.87403833333333,1428835188.0,1428836928.0
42,45.7850233333333,4.87368333333333,1428839977.0,1428840957.0
42,45.785215,4.87431416666667,1428841326.0,1428842284.0
42,45.7849216666667,4.87353,1428855264.0,1428856254.0
42,45.7853683333333,4.87459833333333,1428859837.0,1428865748.0
42,45.784955,4.87372,1428866587.0,1428867490.0
42,45.785144166666655,4.87428583333333,1428869202.0,1428870175.0
42,45.7850133333333,4.87399666666667,1428879942.0,1428880922.0
42,45.784955,4.87371,1428886005.0,1428887325.0
42,45.78492,4.87356333333333,1428889379.0,1428890888.0
42,45.77057083333335,4.863760833333335,1428892566.0,1428893629.0
42,45.7709733333333,4.80429333333333,1428895504.0,1428908851.0
42,45.7713433333333,4.80445666666667,1428909174.0,1428916686.0
42,45.771212500000004,4.805265,1428918150.0,1428919385.0
42,45.770085833333354,4.8046975,1428923993.0,1428925974.0
42,45.7739166666667,4.80525333333333,1428928683.0,1428929906.0
42,45.785040833333355,4.873773333333335,1428931685.0,1428932773.0
42,45.78443583333335,4.8738216666666645,1428935721.0,1428941699.0
42,45.7849483333333,4.87352,1428941709.0,1428943087.0
42,45.7849116666667,4.8738,1428943712.0,1428955265.0
42,45.7852283333333,4.873635,1428955295.0,1428957412.0
42,45.77007,4.805375,1428978669.0,1428980978.0
42,45.77048083333335,4.8049675,1428980978.0,1428984422.0
42,45.7708916666667,4.805525,1428984912.0,1428986278.0
42,45.7705816666667,4.80482666666667,1428993255.0,1428995524.0
42,45.7699975,4.80555833333333,1428995544.0,1429002794.0
42,45.77228,4.80781166666667,1429006922.0,1429009212.0
42,45.7704791666667,4.804810833333335,1429009654.0,1429014051.0
42,45.7852333333333,4.87346333333333,1429018792.0,1429019803.0
42,45.7849316666667,4.87381166666667,1429020541.0,1429031555.0
42,45.7849983333333,4.8739,1429031608.0,1429037217.0
42,45.7849383333333,4.87339166666667,1429049005.0,1429049998.0
42,45.7703666666667,4.86370833333333,1429060381.0,1429061642.0
42,45.7707233333333,4.805485,1429066666.0,1429068245.0
42,45.7711775,4.8051625,1429072688.0,1429073694.0
42,45.7706966666667,4.804905,1429078844.0,1429080214.0
42,45.77048,4.805226666666664,1429082777.0,1429084135.0
42,45.77112583333335,4.80558,1429086258.0,1429093468.0
42,45.77098833333335,4.805345,1429096007.0,1429098478.0
42,45.773795,4.80529166666667,1429098702.0,1429099749.0
42,45.7705316666667,4.86334666666667,1429101102.0,1429102084.0
42,45.7872158333333,4.85607666666667,1429105013.0,1429128908.0
42,45.785118333333344,4.873889166666665,1429131887.0,1429134244.0
42,45.785395,4.87303333333333,1429134264.0,1429135389.0
42,45.784975,4.87371166666667,1429139224.0,1429141029.0
42,45.784790833333304,4.87397,1429143230.0,1429145194.0
42,45.7706275,4.863615833333335,1429146756.0,1429147745.0
42,45.770415,4.805355,1429148812.0,1429153801.0
42,45.7714066666667,4.80353666666667,1429157400.0,1429161499.0
42,45.770700000000005,4.805098333333335,1429161884.0,1429163285.0
42,45.770915,4.80477,1429164270.0,1429165505.0
42,45.77056,4.805045,1429165569.0,1429166651.0
42,45.77068,4.80500166666667,1429169466.0,1429171507.0
42,45.7708366666667,4.80482833333333,1429175037.0,1429176177.0
42,45.758420833333304,4.8345791666666695,1429183459.0,1429185761.0
42,45.784515,4.87416,1429188698.0,1429190456.0
42,45.784645,4.87357833333333,1429195403.0,1429198468.0
42,45.7849433333333,4.87339166666667,1429199871.0,1429201186.0
42,45.7853316666667,4.87468666666667,1429202081.0,1429204171.0
42,45.7847016666667,4.87330166666667,1429205183.0,1429210418.0
42,45.784943333333345,4.87407333333333,1429220067.0,1429222070.0
42,45.7848783333333,4.87366,1429226063.0,1429227173.0
42,45.77030583333335,4.8635833333333345,1429233174.0,1429234126.0
42,45.7703766666667,4.80488666666667,1429236356.0,1429242130.0
42,45.770625,4.80546833333333,1429243947.0,1429245027.0
42,45.7707041666667,4.804690000000001,1429252639.0,1429253820.0
42,45.7703466666667,4.80514166666667,1429253891.0,1429269594.0
42,45.77242,4.80529166666667,1429269704.0,1429270817.0
42,45.78493,4.87380666666667,1429280081.0,1429281260.0
42,45.784825,4.87378166666667,1429281330.0,1429282323.0
42,45.78558583333335,4.873518333333335,1429285298.0,1429286577.0
42,45.7848483333333,4.87239166666667,1429286577.0,1429321135.0
42,45.7850416666667,4.873915,1429321135.0,1429323571.0
42,45.77035333333335,4.863251666666665,1429332811.0,1429333782.0
42,45.7596533333333,4.85578166666667,1429334988.0,1429335962.0
42,45.7859766666667,4.87926333333333,1429340749.0,1429345597.0
42,45.7850266666667,4.873706666666671,1429345607.0,1429346572.0
42,45.78500416666665,4.87389916666667,1429349065.0,1429350422.0
42,45.7857233333333,4.87504333333333,1429350526.0,1429353034.0
42,45.7846316666667,4.87193666666667,1429356918.0,1429374420.0
42,45.78552666666665,4.875326666666664,1429375410.0,1429409170.0
42,45.7850683333333,4.87396666666667,1429409988.0,1429411250.0
42,45.7849383333333,4.87361,1429421947.0,1429423421.0
42,45.7848775,4.873651666666665,1429424567.0,1429425670.0
42,45.7847833333333,4.873585,1429428247.0,1429429264.0
42,45.78447,4.87296333333333,1429430007.0,1429472861.0
42,45.7849233333333,4.87331,1429480651.0,1429491214.0
42,45.770317500000004,4.8638650000000005,1429492189.0,1429493404.0
42,45.7686866666667,4.80587333333333,1429509702.0,1429515229.0
42,45.770635,4.80504333333333,1429516373.0,1429527202.0
42,45.7738983333333,4.8053225,1429527392.0,1429528672.0
42,45.784760833333294,4.874053333333335,1429529811.0,1429549046.0
42,45.78552916666665,4.87483166666667,1429549426.0,1429552398.0
42,45.78509333333335,4.8734991666666705,1429552398.0,1429554278.0
42,45.7849533333333,4.87376833333333,1429561900.0,1429564537.0
42,45.7850366666667,4.87375666666667,1429564707.0,1429565979.0
42,45.7851366666667,4.87353166666667,1429566066.0,1429567296.0
42,45.7851816666667,4.87377833333333,1429568034.0,1429577584.0
42,45.7703816666667,4.86370333333333,1429578574.0,1429579824.0
42,45.770505,4.80518,1429580258.0,1429582797.0
42,45.770565,4.80502833333333,1429585839.0,1429586854.0
42,45.7705983333333,4.80500166666667,1429590436.0,1429592739.0
42,45.7710933333333,4.80535833333333,1429604128.0,1429607538.0
42,45.7707383333333,4.80520666666667,1429608978.0,1429614324.0
42,45.77393,4.80533333333333,1429614334.0,1429615458.0
42,45.785120000000006,4.87351666666667,1429621807.0,1429622767.0
42,45.78886,4.845605,1429623191.0,1429630971.0
42,45.78529,4.8744274999999995,1429633781.0,1429635014.0
42,45.78549,4.87478,1429635014.0,1429644025.0
42,45.7847933333333,4.87339833333333,1429649164.0,1429650562.0
42,45.7848566666667,4.87369,1429650582.0,1429651747.0
42,45.7849416666667,4.87325333333333,1429652612.0,1429664099.0
42,45.7704058333333,4.86367166666667,1429665198.0,1429666488.0
42,45.770224999999996,4.805410833333335,1429668891.0,1429677891.0
42,45.770724166666696,4.8044975,1429678973.0,1429688301.0
42,45.7703866666667,4.804399999999999,1429688311.0,1429704472.0
42,45.7739425,4.805356666666665,1429704692.0,1429706040.0
42,45.78493,4.873885,1429708994.0,1429710137.0
42,45.7849216666667,4.87375,1429719660.0,1429721305.0
42,45.784885,4.87350833333333,1429721723.0,1429727894.0
