67,45.77553400002682,4.868947333333332,5,1427772376000,1427775902000,43.239201605887246
67,45.78224261913534,4.865423095238093,7,1427799810000,1427803780000,49.09821814441816
67,45.77559041674952,4.869548333333334,4,1427814938000,1427822251000,48.12155597087137
67,45.77564602568116,4.869262179487178,13,1427829862000,1427857300000,43.00602563794412
67,45.776100666674665,4.874450999999998,5,1427883827000,1427885892000,41.25996093259946
67,45.775436190511506,4.868749523809525,7,1427907592000,1427951275000,47.97231141600262
67,45.78216083341855,4.865324166666666,2,1427966685000,1427969359000,44.104279346441295
67,45.77542833337812,4.869490555555556,3,1427994522000,1428026712000,29.243963594853188
67,45.77541340001667,4.869007116666667,100,1428026772000,1428030047000,45.549001500909924
67,45.78225488105035,4.8658434523809495,14,1428040459000,1428044493000,46.7618379637968
67,45.78254416667522,4.866357083333335,4,1428054470000,1428057033000,44.0895098388961
67,45.73330740741509,4.835147777777778,18,1428144475000,1428152291000,47.79558482744027
67,45.73329346563893,4.835201164021164,63,1428154272000,1428156987000,48.47303719997074
67,45.775201250049896,4.8691047916666665,8,1428170673000,1428211994000,49.06828974026461
67,45.77543333335763,4.868476249999997,4,1428221153000,1428243560000,24.921702158669657
67,45.664471457268455,4.952964786212898,382,1428303181000,1428315510000,43.24009276057794
67,45.664434508939316,4.953065163690461,224,1428316749000,1428320613000,32.69586818294765
67,45.66441128436461,4.9530619295101515,279,1428322416000,1428325196000,42.19510535904028
67,45.66444047306764,4.953097931793175,303,1428326098000,1428329118000,49.120680079578044
67,45.66443186007575,4.95311167235492,293,1428329138000,1428332058000,46.37084282609964
67,45.775450000085314,4.868807222222223,3,1428342837000,1428350729000,37.87915634282631
67,45.77550063659941,4.869192482638894,288,1428369843000,1428372713000,48.764010463309056
67,45.77542584221712,4.869146214539012,188,1428372863000,1428374733000,49.66968697171514
67,45.775504216688226,4.869038041666677,200,1428375883000,1428377873000,49.06836989415323
67,45.775343000041666,4.868899666666667,10,1428490110000,1428494093000,49.882781658683555
67,45.775502380997146,4.869532142857143,7,1428494385000,1428497942000,45.86129990959413
67,45.77534500003571,4.868847777777776,6,1428500348000,1428504555000,31.974890313375855
67,45.769300174429745,4.866076500861319,774,1428505554000,1428513286000,48.09658959120108
67,45.76930707987608,4.866080626740891,718,1428513296000,1428520746000,49.14825022363603
67,45.77549491669433,4.869227625000001,40,1428534091000,1428536160000,46.77561228857267
67,45.77552478264786,4.869134999999998,69,1428536490000,1428551797000,45.56722710676462
67,45.77562633336522,4.868608666666666,5,1428593831000,1428598137000,41.62672824932169
67,45.77573666668236,4.869094166666667,4,1428600882000,1428608098000,23.961394396537415
67,45.77580880959894,4.869336071428572,14,1428639638000,1428641442000,47.506771915338
67,45.7821356522051,4.865392065217391,92,1428646065000,1428649076000,48.27116226067571
67,45.78223060612417,4.86526075757576,11,1428657711000,1428662504000,40.12619417722635
