30,45.78201947819314,4.866518746105921,214,1427792025000,1428671001000
30,45.751227521929835,4.837486754385964,152,1428679539000,1428681658000
30,45.7614733333333,4.83449833333333,1,1428683471000,1428731630000
30,45.7610083333333,4.85998833333333,14,1428731630000,1428737152000
30,46.01885148477157,4.0876309179357015,394,1428738062000,1428831327000
30,43.66033665983606,4.479904795081968,244,1428848643000,1428901987000
30,46.01890459706959,4.087616282051282,182,1429282026000,1429365546000
30,45.76929830808078,4.866139898989895,396,1430041337000,1430058930000
30,45.7699116666667,4.868265,19,1430058930000,1430132167000
30,45.76931336553946,4.866145970209338,414,1430132167000,1430212084000
30,45.7815483333333,4.86681666666667,90,1430212084000,1430212994000
30,45.782465,4.86649666666667,58,1430212994000,1430224685000
30,45.76976854545456,4.868099515151514,55,1430227831000,1430285881000
