39,45.7847583333333,4.879555,67,1428346117000,1428347117000
39,45.78469621212121,4.88001287878788,22,1428348447000,1428369492000
39,45.78462083844584,4.87971990797546,163,1428372766000,1428374577000
39,45.7846783333333,4.87927833333333,85,1428374577000,1428375480000
39,45.784725,4.87991166666667,54,1428376381000,1428377334000
39,45.7846633333333,4.87906,89,1428460473000,1428461376000
39,45.7845883333333,4.87938833333333,21,1428465177000,1428466230000
39,45.7845566666667,4.879935,14,1428475519000,1428476528000
39,45.7846,4.88057,9,1428483890000,1428485910000
39,45.7848616666667,4.87999166666667,35,1428490691000,1428491609000
39,45.78476,4.87986,2,1428496884000,1428628983000
39,45.784595,4.87955833333333,64,1428629895000,1428631533000
39,45.7847666666667,4.879525,76,1428631533000,1428632434000
39,45.7843316666667,4.87996333333333,14,1428643857000,1428645856000
39,45.9423533333333,5.36439666666667,90,1428926823000,1428927733000
39,45.942385,5.36423333333333,88,1428927733000,1428928636000
39,45.942305,5.36427666666667,39,1428928636000,1428929560000
39,45.9423183333333,5.364385,64,1428929560000,1428930464000
39,45.94242,5.36428,90,1428930464000,1428931374000
39,45.94248,5.36439166666667,45,1428932278000,1428933428000
39,45.94228416666665,5.364318333333335,180,1428934333000,1428936153000
39,45.942380714285704,5.364294047619049,126,1428936153000,1428942812000
39,45.94239583333334,5.364183333333335,180,1428942812000,1428945220000
39,45.9423,5.36418333333333,66,1428945220000,1428946129000
39,45.9423866666667,5.36413666666667,28,1428947039000,1428954518000
39,45.9422433333333,5.36427833333333,90,1428954518000,1428955428000
39,45.9423,5.36438,90,1428955428000,1428956338000
39,45.94222,5.364275,23,1428956338000,1428957633000
39,45.942345,5.36439833333333,67,1428957633000,1428958541000
39,45.94233,5.364251666666669,91,1428958541000,1428960435000
39,45.9424666666667,5.363975,33,1428960435000,1428961488000
39,45.942320998062016,5.364288372093024,344,1428961488000,1428970723000
39,45.9421866666667,5.364285,90,1428970723000,1428971633000
39,45.94234747065728,5.364276690140847,284,1428972539000,1428980049000
39,45.942255,5.364395,90,1428980049000,1428980959000
39,45.9422966666667,5.36401333333333,15,1428980959000,1428981960000
39,45.9422283333333,5.36438,89,1428982861000,1428983767000
39,45.9423966666667,5.36433166666667,32,1428984672000,1428987822000
39,45.9423283333333,5.36434666666667,90,1428987822000,1428988732000
39,45.94234551470586,5.364299607843141,136,1428988732000,1428990755000
39,45.9424116666667,5.36430166666667,90,1428990755000,1428991665000
39,45.9422833333333,5.36431,90,1428991665000,1428992575000
39,45.942359789473706,5.36419112865497,285,1428992575000,1428998080000
39,45.9422933333333,5.36420833333333,53,1428998080000,1428998987000
39,45.942345,5.36409,90,1428998987000,1428999897000
39,45.94229416666665,5.36418333333333,180,1428999897000,1429001717000
39,45.94232899224807,5.364274961240307,129,1429001717000,1429003533000
39,45.9423766666667,5.36419166666667,90,1429003533000,1429004443000
39,45.9423216666667,5.36424666666667,90,1429004443000,1429005353000
39,45.9423716666667,5.36436666666667,6,1429005353000,1429008105000
39,45.942395,5.36462666666667,90,1429008105000,1429009015000
39,45.9424433333333,5.36444,75,1429009015000,1429011040000
39,45.9423233333333,5.36427333333333,90,1429013045000,1429013955000
39,45.94239,5.36424833333333,74,1429013955000,1429015899000
39,45.942393495934986,5.36433382113821,123,1429022041000,1429029549000
39,45.9423416666667,5.36416333333333,1,1429029549000,1429030918000
39,45.94248000000001,5.364136666666669,99,1429030918000,1429036075000
39,45.94249960244648,5.364368149847097,109,1429037766000,1429042780000
39,45.942325,5.36415666666667,66,1429042780000,1429043712000
