41,45.78453049463264,4.880440567765566,91,1427914806000,1427915811000,186.8622316211336
41,45.78501557932018,4.881215324858758,118,1427915849000,1427917168000,136.30983499830424
41,45.785400666896756,4.881197550000001,100,1427917188000,1427918413000,198.55277874772557
41,45.78428626095149,4.879921300813009,41,1427919921000,1427920974000,191.58343365476057
41,45.78419215543858,4.879727327586209,232,1427920995000,1427923438000,171.5584550101787
41,45.784481167559974,4.8797034266049195,2591,1427923467000,1427949523000,186.09766206187015
41,45.78227891454275,4.873430902140674,109,1427950570000,1427951753000,179.41142702066
41,45.78194725616782,4.8727372222222245,99,1427953715000,1427955592000,177.52790093737997
41,45.78201719232867,4.872561366366367,111,1427955616000,1427956793000,198.7772456337099
41,45.78199999321165,4.8728037013888885,240,1427956803000,1427959194000,193.5783548528286
41,45.78190774157328,4.872446496598636,245,1427959204000,1427961732000,192.23430510839563
41,45.78130858109796,4.873278086419754,27,1427962503000,1427969320000,182.32516923199617
41,45.78443653929288,4.879688138138141,222,1427969670000,1427972424000,196.36616630212842
41,43.57401084528901,7.124919474885841,146,1428221445000,1428222895000,192.55728748188724
41,43.58555105010493,7.119271466666662,100,1428225652000,1428226642000,187.91453884224083
41,43.55147389132051,7.014754444444442,3,1428229454000,1428235477000,189.38353845627924
41,43.55019364176112,7.021258884615381,130,1428239498000,1428240788000,193.3326882156265
41,45.78402508958504,4.8795396491228065,19,1428259872000,1428268766000,198.69483429081524
41,45.784473217812966,4.879748230802798,764,1428268776000,1428276482000,184.54623709592832
41,45.784502939227714,4.87987203084833,389,1428276512000,1428280441000,199.86164686038686
41,45.784449762686975,4.879706635559929,2036,1428280451000,1428301040000,193.93899516036953
41,48.904793827793384,2.2816005730533697,381,1428807759000,1428811574000,196.41847415088787
41,48.904896344808904,2.281547398907102,305,1428811584000,1428814693000,196.53888108435464
41,48.904819714559,2.281542670444804,3882,1428814703000,1428853692000,195.65075867500195
41,48.90491402370292,2.281493067984742,961,1428853702000,1428863303000,141.8768364580244
41,48.90483646896747,2.281589656606676,3446,1428863353000,1428897811000,199.26751747673174
41,48.90474890182,2.2815167527790874,2129,1428897821000,1429777203000,148.21874010684687
