50,45.78456040717299,4.87224755485232,790,1427764430000,1427789110000
50,45.780995396825396,4.873118888888889,168,1427789110000,1427790917000
50,45.78462333333335,4.87219416666667,176,1427791823000,1427794627000
50,45.78232194071146,4.872227184453233,1265,1427794627000,1427816022000
50,45.78461081814372,4.872228565891473,1591,1427816022000,1427861109000
50,45.78209657798999,4.872039427012279,733,1427861109000,1427873589000
50,45.7787933333333,4.87218,54,1427873589000,1427876057000
50,45.78470849154393,4.8721623213311505,611,1427876057000,1427882403000
50,45.78247578674948,4.872293744824018,644,1427882403000,1427893304000
50,45.78464532744732,4.872264547707559,5380,1427893304000,1427949770000
50,45.781038635057484,4.872957313218391,232,1427949770000,1427966809000
50,45.784653882681575,4.8722210707635005,358,1427967802000,1427971440000
50,45.78209362403101,4.872739279715763,516,1427971440000,1427981443000
50,45.784683148904,4.872188283446714,2205,1427981443000,1428033409000
50,45.78206443255513,4.872864578469521,514,1428033409000,1428048366000
50,45.78078035580525,4.876444606741573,178,1428048366000,1428050184000
50,45.7828833333333,4.87262333333333,90,1428050184000,1428051094000
50,45.78463443007383,4.872159620484683,5103,1428051094000,1428150175000
50,45.78568,4.87292666666667,85,1428150175000,1428151078000
50,45.7846680597158,4.872231161674347,3472,1428151078000,1428231815000
50,45.785745,4.87135,89,1428231815000,1428232716000
50,45.78460376878944,4.872287823293171,2905,1428232716000,1428314488000
50,45.7615383333333,4.85768666666667,15,1428316670000,1428321413000
50,45.78463830751855,4.872176793589329,3099,1428323224000,1428378722000
50,45.78253444041868,4.872755438808374,414,1428378722000,1428393136000
50,45.78099036516855,4.8761415262172285,356,1428393136000,1428396752000
50,45.78471531842816,4.8722627777777765,246,1428397659000,1428400377000
50,45.78217726884228,4.872894681429679,429,1428400377000,1428415285000
50,45.78465671327295,4.872196594787973,5078,1428415285000,1428507360000
50,45.7861883333333,4.87286,90,1428507360000,1428508270000
50,45.78433776717558,4.872523412849872,524,1428508270000,1428513700000
50,45.78587410256408,4.870907893772892,91,1428513700000,1428517694000
50,45.784639849929384,4.872187923728813,944,1428517694000,1428554853000
50,45.7823725179856,4.872351718625102,417,1428554853000,1428565784000
50,45.780852460317476,4.872836269841269,147,1428565784000,1428567591000
50,45.784731666666666,4.872004666666669,450,1428568497000,1428573047000
50,45.78224782096585,4.872798056537102,283,1428573047000,1428597100000
50,45.78467787456909,4.872161542031293,1257,1428597100000,1428641488000
50,45.7820783333333,4.87368833333333,36,1428641488000,1428652770000
50,45.778309932885925,4.872397293064874,149,1428652770000,1428654887000
50,45.7848883333333,4.871975,78,1428655794000,1428656697000
50,45.7833583333333,4.873325,67,1428656697000,1428657629000
50,45.784653410256404,4.872263948717944,260,1428657629000,1428660353000
50,45.7838466666667,4.87625333333333,64,1428660353000,1428661262000
50,45.78244,4.87261833333333,67,1428661262000,1428662170000
50,45.78464189748811,4.872248452138492,982,1428662170000,1428672166000
50,45.7820516666667,4.87140333333333,79,1428672166000,1428673074000
50,45.58483957627119,4.76617418079096,354,1428675785000,1428679417000
50,45.56562346703818,4.282412819250044,7716,1428683458000,1428839239000
50,45.49859,4.30557833333333,89,1428841059000,1428841960000
50,45.4975933333333,4.304665,90,1428841960000,1428842870000
50,45.4962316666667,4.30275166666667,90,1428842870000,1428843780000
50,45.4955633333333,4.30046666666667,90,1428843780000,1428844690000
50,45.4951883333333,4.302615,90,1428844690000,1428845600000
50,45.4959066666667,4.300765,90,1428845600000,1428846510000
50,45.4977966666667,4.30469166666667,90,1428846510000,1428847420000
50,45.498701967644834,4.305595139202405,443,1428847420000,1428851966000
50,45.565615200033335,4.2824297603996095,21988,1428853786000,1429253568000
50,45.565535,4.292635,89,1429254470000,1429255372000
50,45.5690233333333,4.29254,89,1429255372000,1429256275000
50,45.56565691760298,4.2823234269662915,445,1429256275000,1429260811000
50,45.443525,4.39937,35,1429263534000,1429267064000
50,45.76088,4.86063333333333,25,1429270135000,1429274876000
50,43.98541804668026,5.112567083113027,13239,1429281532000,1429703234000
50,43.985935,5.11067833333333,69,1429703234000,1429704174000
50,43.98618124664879,5.112839124218052,373,1429704174000,1429708706000
50,43.978435,5.12144666666667,90,1429709616000,1429710526000
50,43.9854137893333,5.112592016888889,1875,1429712346000,1429731445000
50,43.983325,5.11163833333333,79,1429731445000,1429732353000
50,43.98546485053579,5.112620836858431,2364,1429732353000,1429793063000
50,44.00834466360853,5.107866192660548,109,1429793973000,1429795905000
50,43.98547215684188,5.11262246435412,4699,1429797719000,1429961429000
50,43.9733233333333,5.116595,57,1429961429000,1429962429000
50,43.9704933333333,5.12485166666667,90,1429963331000,1429964241000
50,43.98544262820513,5.1126462820512835,260,1429966971000,1429969701000
50,43.92650894695169,4.982801943784641,421,1429971521000,1429976050000
50,43.985209490835025,5.112456483367277,491,1429977870000,1430073581000
50,45.783283090909094,4.873481303030301,165,1430074541000,1430076348000
50,45.784548144073796,4.8723505630470765,1409,1430076348000,1430230233000
50,45.785612330547806,4.883565380687091,718,1430230233000,1430237506000
50,45.7846733333333,4.88181,90,1430237506000,1430238416000
50,45.784795,4.87211666666667,89,1430239326000,1430296477000
50,45.78126,4.87345,47,1430296477000,1430297378000
50,45.7834416666667,4.87249333333333,88,1430297378000,1430298284000
50,45.78452311406422,4.8723159213731995,1505,1430298284000,1430338170000
