54,45.7840016666667,4.87154333333333,36,1427764442000,1427779370000
54,45.782448691460075,4.873000247933884,121,1427779370000,1427785771000
54,45.7818766666667,4.87276333333333,48,1427785771000,1427791071000
54,45.78411758169936,4.871976830065359,102,1427791071000,1427798860000
54,45.78243344791666,4.872134729166666,320,1427798860000,1427809084000
54,45.78195,4.87143,57,1427809084000,1427818660000
54,45.78435349933597,4.871830936254979,251,1427818660000,1427848400000
54,45.78405,4.87226666666667,41,1427848400000,1427849382000
54,45.7839166666667,4.87300333333333,14,1427849382000,1427860469000
54,45.7842183333333,4.87109833333333,42,1427860469000,1427861878000
54,45.78204328124999,4.8725394739583345,320,1427861878000,1427901459000
54,45.7841,4.87091,83,1427901459000,1427902368000
