57,45.768055,4.87593333333333,1429684949000.0,1429687953000.0
57,45.768045,4.87591,1429688707000.0,1429695976000.0
57,45.7680566666667,4.87585,1429695976000.0,1429696994000.0
57,45.7680633333333,4.87587,1429696994000.0,1429698676000.0
57,45.7681033333333,4.87592166666667,1429698676000.0,1429699616000.0
57,45.768125,4.87594166666667,1429699646000.0,1429701579000.0
57,45.768045,4.87596666666667,1429701579000.0,1429703289000.0
57,45.7680633333333,4.87593166666667,1429703319000.0,1429707156000.0
57,45.7680466666667,4.87595,1429707356000.0,1429708706000.0
57,45.7680816666667,4.87589833333333,1429708806000.0,1429710318000.0
57,45.76803,4.87591833333333,1429710848000.0,1429718169000.0
57,45.768065,4.87593,1429718282000.0,1429753954000.0
57,45.7680616666667,4.87591333333333,1429754239000.0,1429769075000.0
57,45.7680533333333,4.87590333333333,1429769285000.0,1429776819000.0
57,45.7680408333333,4.87591,1429776929000.0,1429783576000.0
57,45.768075,4.87592333333333,1429783576000.0,1429784566000.0
57,45.7680866666667,4.87593666666667,1429785645000.0,1429794723000.0
57,45.7680316666667,4.87591,1429794723000.0,1429805668000.0
57,45.7680266666667,4.87590166666667,1429805668000.0,1429807618000.0
