63,45.781865,4.84016833333333,2,1427791473000,1427809621000
63,45.7787816666667,4.83672166666667,179,1427816119000,1427820536000
63,45.7816333333333,4.840135,164,1427827819000,1427867104000
63,45.7812533333333,4.82399166666667,93,1427867104000,1427884207000
63,45.7814883333333,4.84006833333333,59,1427912408000,1427985732000
63,45.781625,4.8401,241,1427995876000,1427999477000
63,45.78185,4.84029,29,1428144584000,1428160068000
63,45.78165869047619,4.840118452380955,224,1428160068000,1428219715000
63,45.7798930311355,4.8328201465201435,182,1428223730000,1428254550000
63,45.7980983333333,4.84896666666667,1,1428280480000,1428287540000
63,45.798150102420884,4.848666675977651,358,1428287540000,1428296550000
63,45.7981333333333,4.84899,83,1428296550000,1428300543000
63,45.7816616666667,4.84029,60,1428309106000,1428316384000
63,45.7814466666667,4.840125,120,1428320514000,1428329260000
63,45.7832416666667,4.83527833333333,26,1428329260000,1428399571000
63,45.7799716666667,4.82225666666667,129,1428407409000,1428412780000
63,45.7797266666667,4.82203666666667,121,1428412780000,1428421636000
63,45.78174519197204,4.84040270506108,191,1428421636000,1428493837000
63,45.7816333333333,4.84025833333333,57,1428493837000,1428636789000
63,45.779605,4.82180333333333,122,1428636789000,1428646601000
63,45.7808483333333,4.82154666666667,127,1428646601000,1428666379000
63,45.78174833992096,4.8401718972332,253,1428727866000,1428833730000
63,45.797108444444454,4.840774977777775,75,1428833730000,1428902547000
63,45.78175,4.84014333333333,125,1429033504000,1429076352000
63,45.7799833333333,4.83249166666667,82,1429099322000,1429106336000
63,45.780025,4.83277333333333,65,1429106336000,1429111002000
63,45.7815966666667,4.84047,60,1429111002000,1429114672000
63,45.7970683333333,4.84064333333333,122,1429303443000,1429311841000
63,45.7969683333333,4.84096666666667,146,1429311841000,1429346643000
63,45.78181,4.840365,123,1429346643000,1429353844000
63,45.78172540816326,4.84018285714286,49,1429369597000,1429461677000
63,45.783255,4.83633333333333,18,1429613274000,1429637201000
63,45.767645,4.83411333333333,122,1429637201000,1429728760000
63,45.7969666666667,4.840755,293,1429781729000,1429786203000
63,45.7726783333333,4.83270833333333,120,1429901950000,1429959693000
63,45.7816776744186,4.840253565891469,86,1429959693000,1430140799000
